url,title,company,salary,experiment,degree,so_luong,industry,location,level,jd,benefit,requirement
https://vieclam24h.vn/nhan-vien-kinh-doanh/nhan-vien-tu-van-tai-chinh-thu-nhap-15-22-trieu-thang-c159p73id100126228.html?svs=max_box,Nhân Viên Tư Vấn Tài Chính (Thu Nhập 15 - 22 Triệu / Tháng),Công Ty TNHH Manulife (Việt Nam),15 - 22 triệu,Chưa có kinh nghiệm,Cao đẳng,10,Bảo hiểmNhân viên kinh doanhTư vấn,Hà Nội,Chuyên viên- nhân viên,"- Tìm kiếm và xây dựng Khách hàng tiềm năng qua các mối quan hệ cá nhân, và các mạng xã hội khác,- Được hỗ trợ nguồn khách hàng tiềm năng- Tư vấn giải pháp tài chính - bảo hiểm phù hợp và giải đáp thắc mắc cho khách hàng, ký hợp đồng và bàn giao hợp đồng cho khách theo quy trình.- Chăm sóc khách hàng, Mở rộng quan hệ khách hàng, mở nguồn khách hàng mới- Một số công việc khác theo hướng dẫn của các cấp quản lí…","- Thu nhập đảm bảo trên 10 triệu/tháng + doanh số + thưởng hàng tháng, quý, năm- Hỗ trợ kinh doanh thêm 91 Triệu trong 12 tháng đầu làm việc. Đảm bảo thu nhập cho ứng viên làm việc full time - Thời gian làm việc linh hoạt, chủ động - Đào tạo kỹ năng, hướng dẫn chi tiết công việc cho người mới - Thăng tiến công bằng, rõ ràng theo năng lực. Tưởng thưởng xứng đáng- Được hỗ trợ các công cụ làm việc chuyên nghiệp, nhiều khóa đào tạo bổ ích về kỹ năng mềm- Thường xuyên tổ chức đi du lịch trong nước và nước ngoài- Tham gia các hoạt động ngoại khóa, team building do công ty tài trợ- Chế độ phúc lợi, chăm sóc nhân viên tốt.","- Độ tuổi từ 22 - 45.- Ưu tiên có kinh nghiệm ngành Ngân hàng, Bảo hiểm, Tài chính và các chuyên ngành có liên quan.- Cởi mở, thích kết giao, chia sẻ với mọi người- Kỷ luật và có trách nhiệm với công việc- Tốt nghiệp Cao đẳng, Đại học trở lên- Hỗ trợ đạo tạo với các ứng viên chưa có kinh nghiệm"
https://vieclam24h.vn/ban-hang/cong-tac-vien-tu-van-c113p122id100122691.html?svs=max_box,Cộng Tác Viên Tư Vấn,Công Ty Tnhh Mtv Giải Pháp Công Nghệ Phần Mềm Soft One,5 - 7 triệu,1 năm,Cao đẳng,20,Bán hàngIT phần mềm,TP.HCM,Cộng tác viên,nan,nan,nan
https://vieclam24h.vn/dien-dien-tu-dien-lanh/thuc-tap-sinh-ky-thuat-bao-tri-c136p122id100125096.html?svs=max_box,Thực Tập Sinh Kỹ Thuật Bảo Trì,Công ty TNHH XD TM DV Nguyễn Minh Hoàng,3 - 5 triệu,Chưa có kinh nghiệm,Trung cấp,5,Xây dựngĐiện - Điện tử - Điện lạnhKỹ thuật,TP.HCM,Chuyên viên- nhân viên,"– Kiểm tra định kỳ, bảo dưỡng hệ thống thiết bị– Giám sát, kiểm tra, thực hiện lắp đặt, thay thế hệ thống các thiết bị tòa nhà– Trực tiếp giám sát công việc của các nhà thầu– Thường xuyên kiểm tra hệ thống nước, điện chiếu sáng, điều hòa, gas….– Làm việc theo dự án tại các quận: Quận 5, Q.12, Q. Thủ Đức, Q. Bình Thạnh,…","– Môi trường làm việc năng động, thân thiện– Được đào tạo thêm để nâng cao nghiệp vụ chuyên môn– Chế độ thưởng hấp dẫn theo năng lực và các dịp Lễ/ tết– Được tham gia du lịch 1 năm/lần− Cân nhắc vị trí fulltime trong quá trình thực tập","– Tốt nghiệp Trung cấp trở lên.– Cần cù, siêng năng, chịu khó.– Có thể làm ca."
https://vieclam24h.vn/ban-hang/nhan-vien-ban-hang-thoi-trang-part-time-tai-hai-phong-c113p73id100125299.html?svs=max_box,Nhân Viên Bán Hàng Thời Trang Part Time Tại Hải Phòng,Công ty Trách nhiệm hữu hạn Thương mại và Thời trang Hải Đăng,5 - 10 triệu,Chưa có kinh nghiệm,Trung cấp,10,Bán hàngTư vấn,Hà NộiTP.HCM,Chuyên viên- nhân viên,"- 	Chào đón khách hàng và hỗ trợ khách hàng.- 	Cung cấp thông tin về sản phẩm để tư vấn cho khách về thời trang phù hợp hoặc tuỳ vào sở thích khách hang.- 	Tạo mới hoặc cập nhật thông tin khách hàng.- 	Thông báo cho khách hàng các chương trình giảm giá, khuyến mãi và mặt hàng dự đoán được ưa chuộng trong tương lai.- 	Trả lời câu hỏi, thắc mắc của khách.**Thời gian làm việc***-	Ca sáng: 08h00 đến 15h30-	Ca chiều: 15h00 đến 22h30-	Xoay ca: Căn cứ vào lịch học (Đối với sinh viên) cân đối lịch làm việc phù hợp *** Địa điểm tuyển dụng***Showroom 20 Again: Aeon mail Hải Phòng",-	Lương cơ bản: 4.000.000 đ +% hoa hồng. Thu nhập từ 7.000.000 - 9.000.000/Tháng-	Tham gia vào các hoạt động công ty.-	Ngày lễ tế theo quy định Nhà Nước,"-	Nhanh nhẹn, chịu khó-	Đam mê về thời trang"
https://vieclam24h.vn/marketing-pr/nu-nhan-vien-part-time-lam-viec-tu-xa-customer-support-cho-nganh-thoi-trang-thi-truong-nuoc-ngoai-us-eu-c116p122id100124792.html?svs=max_box,"Nữ Nhân Viên Part Time Làm Việc Từ Xa Customer Support Cho Ngành Thời Trang Thị Trường Nước Ngoài Us, Eu",Ntc International,5 - 7 triệu,Dưới 1 năm,Cao đẳng,2,Bán hàngMarketing - PRBiên - Phiên dịch,TP.HCM,Chuyên viên- nhân viên,"- Hỗ trợ, xử lý, giải đáp thắc mắc của khách hàng (100% khách hàng là người nước ngoài) về sản phẩm của công ty trên các kênh: Email, Facebook, Cổng thanh toán.- Giải quyết các khiếu nại, thắc mắc của khách hàng và đưa ra hướng giải quyết phù hợp- Làm việc với Nhà cung cấp qua email, chat. Xử lý, cập nhật đơn hàng.- Đưa ra nhận xét và đánh giá để hoàn thiện quá trình chăm sóc khách hàng và giải quyết khiếu nại của khách.- Có thể làm thêm các vị trí khác nếu bạn có thể làm ở khung giờ khác.","- Lương: 35k/giờ- Thưởng theo hiệu suất công việc- Part-time: Từ 18h00 - 22h00 hoặc 04h00 - 06h00- Làm Online từ xa / tại nhà, chỉ cần máy tính có kết nối Internet- Môi trường 9x năng động vui vẻ- Được đào tạo các kỹ năng cần thiết cho việc phát triển công việc- Phỏng vấn Online qua Zoom hoặc Google Meet","- Nữ, sử dụng thành thạo tiếng Anh, trình độ IELTS 6 / TOEIC 750 trở lên- Sử dụng thành thạo máy tính, Google, Facebook- Tinh thần trách nhiệm và cầu tiến trong công việc- Trung thực, cẩn thận và tích cực- Có laptop"
https://vieclam24h.vn/nhan-vien-kinh-doanh/cong-tac-vien-la-sinh-vien-lam-partime-c159p73id100124255.html?svs=max_box,Cộng Tác Viên Là Sinh Viên Làm Partime,Công Ty Cổ Phần Tư Vấn Đào Tạo Phát Triển Giáo Dục Việt Nam,5 - 15 triệu,Chưa có kinh nghiệm,Không yêu cầu,50,Bán hàngHành chính - Văn phòngNhân viên kinh doanh,Hà Nội,Cộng tác viên,"- Tư vấn cho học viên các khóa đào tạo của trung tâm: ngoại ngữ, kỹ năng mềm cho doanh nghiệp.- Tìm kiếm khách hàng - Không cần lên công ty có thể làm ở nhà, đảm bảo doanh thu- Ưu tiên sinh viên các trường Cao đẳng, Đại học muốn đi làm thêm","- Lương cứng: 3-5 triệu + hoa hồng: 5 - 10 - 15%/hợp đồng . Tổng thu nhập: 5.000.000 - 15.000.000 VNĐ không giới hạn theo kết quả.- Thưởng thành tích tháng, quý, năm, các ngày lễ, Tết.- Được đào tạo thường xuyên để trở thành người làm việc chuyên nghiệp trong môi trường doanh nghiệp"," - Ưu tiên Sinh viên các Trường Đại học, Cao đẳng có nguyện vọng đi làm thêm có kinh nghiệm hoạt động trong môi trường chuyên nghiệp"
https://vieclam24h.vn/kd-bat-dong-san/nhan-vien-telesales-parttime-c121p122id100123660.html?svs=max_box,Nhân Viên Telesales Parttime,Công Ty TNHH Dịch Vụ Truyền Thông Best Now,3 - 5 triệu(+ Hoa hồng từ 50% đến 100%),Chưa có kinh nghiệm,Không yêu cầu,50,KD bất động sảnNhân viên kinh doanh,TP.HCM,Chuyên viên- nhân viên,- Gọi điện và tư vấn cho khách hàng về các sản phẩm BĐS của Vingroup mà công ty hiện đang phân phối. Và đặt lịch hẹn với khách. - Data và điện thoại công ty sẽ cung cấp cho các bạn. - Thời gian làm việc: * Ca 1: 8h45-11h45* Ca 2: 14h-17h,"- Thưởng nóng không giới hạn theo cuộc hẹn từ 50-200k/cuộc hẹn- Thưởng nóng 150-300/cuộc gặp thành công- THƯỞNG GIAO DỊCH TỪ 10-40 TRIỆU.- Được năng cao , học hỏi và rèn luyện về kĩ năng giao tiếp. - Nhận được sự hỗ trợ 24/24 nhiệt tình từ ban quản lí và gíam đốc. - Du lịch cùng công ty 1-2đợt/năm nếu có tối thiểu 1 giao dịch thành công. - Môi trường làm việc thân thiện, vui vẻ","- Giọng nói rõ ràng- Chịu khó học hỏi, tiếp thu tốt- Siêng năng và năng động. "
https://vieclam24h.vn/it-phan-cung-mang/it-infrastructure-internship-c145p122id100123854.html?svs=max_box,IT Infrastructure Internship,Công ty TNHH Atalian Global,7 - 10 triệu,1 năm,Cao đẳng,2,IT phần cứng/mạngIT phần mềmThực tập,TP.HCM,Cộng tác viên,"-	Knowledge of Desktop, Servers & Network [LAN & WAN Switching and Firewalling]. -	Having basic knowledge on IT Network and general IT knowledge.- Thời gian làm việc từ 8:30-17h từ thứ 2 đến thứ 6",- Mức lương từ 6 đến 8 triệu.- Làm việc từ thứ 2 đến thứ 6.- Xét tăng lương hàng năm dựa trên hiệu quả công việc- Được tham gia các lớp huấn luyện đào tạo nâng cao nghiệp vụ- Chi tiết trao đổi cụ thể khi phỏng vấn,"-	Knowledge of Desktop, Servers & Network [LAN & WAN Switching and Firewalling]. -	General knowledge on Windows & Linux platform. -	Motivated & able to work independently, proactively, and efficiently in a fast paced and challenging environment. -	Having basic knowledge on IT Network and general IT knowledge.-	Diploma or Degree in IT related studies."
https://vieclam24h.vn/ban-hang/cong-tac-vien-kinh-doanh-c113p122id100123546.html?svs=max_box,Cộng Tác Viên Kinh Doanh,Công Ty Cổ Phần Five A&co,5 - 15 triệu,Dưới 1 năm,Trung học,20,Bán hàngTiếp thị - Quảng cáo,TP.HCM,Cộng tác viên,"1. Khảo sát thị trường:⁃	Khảo sát thị trường để thu thập thông tin khách hàng⁃	Thời gian làm việc linh hoạt các ngày trong tuần2. Cộng tác kinh doanh:	⁃	Chủ động tìm kiếm thông tin, tiếp cận khách hàng tiềm năng.	⁃	Phát triển doanh số bán hàng theo phân khúc thị trường mới 	⁃	Giới thiệu đến khách hàng sản phẩm của công ty.	⁃	Đàm phán, thương lượng, xúc tiến ký hợp đồng bán hàng","1. Khảo sát khách hàng:- Hưởng theo số lượng khách hàng thực hiện được- Cơ hội được làm việc chính thức tại công ty2, Cộng tác kinh doanh:- Hưởng lương theo năng lực làm việc và có hoa hồng chi trả theo tháng- Trợ cấp tiền đi lại, điện thoại- Được cung cấp đầy đủ thiết bị phục vụ công việc- Làm việc trong môi trường năng động, chuyên nghiệp, có cạnh tranh, cơ hội đào tạo trở thành nhân viên chính thức","⁃	Độ tuổi : từ 20 trở lên-	Chiều cao: Nam từ 1,68m/ Nữ từ 1,58m-	Ngoại hình xinh xắn, ưa nhìn	⁃	Địa điểm : TP HCM	⁃	Tốt nghiệp cấp 3 trở lên, có kinh nghiệm bán hàng	⁃	Phù hợp với những người muốn tăng thêm thu nhập, các bạn làm công việc tư + Khuôn mặt vui vẻ, thiện cảm+ Giao tiếp tốt+ Có phương tiện di chuyển cá nhân+ Có khả năng sử dụng smart-phone, tablet"
https://vieclam24h.vn/lao-dong-pho-thong/cong-nhan-nam-san-xuat-theo-ca-8-10-trieu-c152p122id100123205.html?svs=max_box,Công Nhân Nam Sản Xuất Theo Ca (8-10 Triệu),Công Ty Cổ Phần Tân Phú Việt Nam,7 - 10 triệu,Chưa có kinh nghiệm,Không yêu cầu,10,Dệt may - Da giàyLao động phổ thôngNgành nghề khác,TP.HCM,Chuyên viên- nhân viên,"- Cắt gọi bavia, ba vớ- Sắp xếp hàng ngăn nắp, gọn gàng- Theo sự phân công của quản đốc, trưởng ca","- Bao ăn 2 bữa- Thưởng Lễ, Tết, Sinh nhật Tập đoàn, Sinh nhật cá nhân- Lương tháng 13- Du lịch công ty","- Biết đọc, biết viết- Có sức khỏe tốt, cần cù, chịu khó"
https://vieclam24h.vn/giao-duc-dao-tao/giao-vien-day-tieng-anh-online-1-kem-1-tai-nha-buoi-toi-c138p73id100122686.html?svs=max_box,Giáo Viên Dạy Tiếng Anh Online 1 Kèm 1 Tại Nhà Buổi Tối,Trung Tâm Anh Ngữ Trực Tuyến Skype English,5 - 10 triệu,Dưới 1 năm,Đại học,5,Biên - Phiên dịchGiáo dục - Đào tạoSinh viên làm thêm,Hà Nội,Chuyên viên- nhân viên,"- Giảng dạy tiếng Anh giao tiếp trực tuyến 1 kèm 1 qua Skype,…Thời lượng 1 lớp học 30, 45 hoặc 60 phút.- Giảng dạy theo giáo trình có sẵn. Khuyến khích giảng viên tham gia đóng góp ý kiến, điều chỉnh, tối ưu hoá chương trình học phù hợp với học viên.","- Lương thỏa thuận khi phỏng vấn.- Được làm việc tại nhà, không cần đi lại, chủ động sắp xếp lịch làm việc.- Được cung cấp giáo án và đào tạo về các kỹ năng giảng dạy.- Được tham gia các khóa học nâng cao kỹ năng mềm hoặc các khóa học đào tạo nhân sự của tập đoàn.",Sinh viên hoặc đã tốt nghiệp ĐH chuyên ngành tiếng AnhKinh nghiệm : 6 tháng - 1 nămĐã có kinh nghiệm dạy tiếng Anh online cho người đi làm và trẻ emCó phòng làm việc yên tĩnhInternet tốc độ cao
https://vieclam24h.vn/ban-hang/nhan-vien-cham-soc-khach-hang-c113p122id100098446.html?svs=max_box,Nhân Viên Chăm Sóc Khách Hàng,Công Ty Tnhh Mtv Giải Pháp Công Nghệ Phần Mềm Soft One,7 - 10 triệu(+ Hoa hồng từ 5% đến 10%),1 năm,Cao đẳng,10,Bán hàng,TP.HCM,Cộng tác viên,"•	Hỗ trợ hướng dẫn sử dụng phần mềm •	Hỗ trợ khách hàng qua ticket online •	Hỗ trợ khách hàng qua tổng đài •	Bảo dưỡng tận nơi của khách hàng theo lịch & qui trình Hỗ trợ xây dựng/cập nhật FAQs •	Hỗ trợ đào tạo cho thành viên khác khi được yêu cầu •	Quản lý, cập nhật thông tin khách hàng mình đang phụ tráchBáo cáo công việc theo yêu cầu •	Thực hiện công việc của thành viên trong phòng •	Lên kế hoạch công việc của bản thân •	Báo cáo công việc định kỳ theo tiêu chuẩn •	Tham gia các cuộc họp nội bộHỗ trợ đồng nghiệp khi cần •	Chủ động cải tiến để tăng hiệu suất và làm hài lòng khách hàng •	Nhận phân công công việc từ cấp trên•	Nhận phân công từ cấp trên cho hoạt động phản ứng nhanh (nếu có) •	Chủ động học tập & phát triển bản thânThời gian làm việc: Bán thời gianTạm thời làm việc tại nhà","•	Có thăng tiến theo chính sách của Công ty.•	Đồng nghiệp, môi trường làm việc hiện đại, năng động, thân thiện và cởi mở.•	Được tham gia các hoạt động: sinh nhật, lễ tết, team building và các sự kiện hấp dẫn của Công ty.","•	Có kinh nghiệm sales trong các lĩnh vực liên quan từ 1 năm trở lên.•	Thành thạo tin học văn phòng và có laptop cá nhân.•	Khả năng giao tiếp và ngoại hình khá, chăm chỉ, cẩn thận, nhanh nhẹn.•	Có kinh nghiệm trong lĩnh vực phần mềm quản lý Nhân Sự là một lợi thế"
